Customer ID,Churn Category
2834-JRTUA,0
1223-UNPKS,0
0872-CASZJ,0
2971-SGAFL,0
0925-VYDLG,0
5504-WSIUR,0
0436-TWFFZ,0
6319-QSUSR,0
3181-VTHOE,0
7156-MHUGY,0
3688-FTHLT,0
9917-KWRBE,0
4647-MUZON,0
3544-FBCAS,0
6890-PFRQX,0
8309-IEYJD,2
6388-TABGU,0
7636-XUHWW,0
7009-LGECI,0
0015-UOCOJ,0
7711-YIJWC,0
8345-MVDYC,0
9408-SSNVZ,0
2754-VDLTR,0
2466-NEJOJ,3
3521-HTQTV,0
2968-SSGAA,0
8383-SGHJU,0
9921-EZKBY,0
6510-UPNKS,0
7799-LGRDP,0
6265-SXWBU,3
9385-EHGDO,0
5299-RULOA,0
1022-RKXDR,0
6350-XFYGW,0
8232-UTFOZ,0
9286-BHDQG,0
9659-ZTWSM,0
2691-NZETQ,0
7216-EWTRS,0
5995-LFTLE,1
7845-URHJN,0
7343-EOBEU,0
8909-BOLNL,0
0512-FLFDW,0
8327-LZKAS,0
2650-GYRYL,0
7694-VLBWQ,0
2144-ESWKO,0
1177-XZBJL,0
9398-MMQTO,0
1032-MAELW,0
6034-YMTOB,0
4299-SIMNS,0
8775-ERLNB,0
8082-GHXOP,0
7228-OMTPN,0
7943-RQCHR,0
6137-NICCO,4
3536-IQCTX,0
2642-DTVCO,0
6261-RCVNS,0
0875-CABNR,0
9415-ZNBSX,0
7123-WQUHX,0
2190-BCXEC,5
6319-IEJWJ,0
3354-OADJP,0
2397-BRLOM,0
6168-YBYNP,0
7765-LWVVH,4
8847-GEOOQ,0
4910-AQFFX,0
2565-JSLRY,2
2452-MRMZF,4
8207-DMRVL,0
0520-FDVVT,4
1258-YMZNM,0
9473-CBZOP,4
4486-EFAEB,0
8565-HBFNN,0
8398-TBIYD,0
3538-WZPHD,0
5760-WRAHC,0
1184-PJVDB,0
7103-ZGVNT,0
2592-YKDIF,0
3034-ZBEQN,0
3717-FDJFU,0
4223-BKEOR,0
1845-ZLLIG,0
3496-LFSZU,0
4143-OOBWZ,0
0386-CWRGM,0
1439-LCGVL,0
4398-HSCJH,0
6429-SHBCB,0
5923-GXUOC,0
0201-MIBOL,5
0885-HMGPY,0
0674-EYYZV,0
0643-OKLRP,0
3771-PZOBW,0
4335-UPJSI,0
8272-ONJLV,0
6917-IAYHD,0
9670-BPNXF,0
8901-HJXTF,0
3212-KXOCR,0
3717-OFRTN,0
4223-WOZCM,0
0384-RVBPI,0
9625-RZFUK,0
8020-BWHYL,0
8259-DZLIZ,0
3148-BLQJT,0
3627-FCRDW,0
5989-AXPUC,0
4063-EIKNQ,0
6408-WHTEF,0
3768-VHXQO,1
4588-YBNIB,0
7993-PYKOF,0
9039-RBEEE,0
4992-LTJNE,0
3766-EJLFL,0
6145-NNPNO,0
1197-BVMVG,0
2519-LBNQL,0
6500-JVEGC,0
5061-PBXFW,0
4115-UMJFQ,0
9871-ELEYA,0
4482-EWFMI,0
1899-VXWXM,0
9701-CDXHR,4
4451-RWASJ,0
5702-SKUOB,5
8314-HTWVE,0
4703-MQYKT,4
2883-ILGWO,1
5960-WPXQM,0
0052-DCKON,0
6181-AXXYF,0
