Customer ID,Churn Category
7268-IGMFD,Competitor
1310-QRITU,Competitor
1699-TLDLZ,Attitude
2462-XIIJB,No Churn
5167-GBFRE,No Churn
0388-EOPEX,No Churn
6891-JPYFF,No Churn
5832-EXGTT,Dissatisfaction
6356-ELRKD,No Churn
7047-FWEYA,Attitude
8350-NYMVI,Price
7599-NTMDP,Competitor
3806-YAZOV,No Churn
2958-NHPPS,No Churn
3458-IDMFK,Other
4803-AXVYP,No Churn
7927-AUXBZ,No Churn
6023-GSSXW,No Churn
6331-LWDTQ,No Churn
6648-INWPS,Dissatisfaction
0112-QAWRZ,Attitude
3777-XROBG,No Churn
4912-PIGUY,Competitor
9919-KNPOO,Attitude
7706-YLMQA,No Churn
3522-CDKHF,Competitor
9351-LZYGF,Competitor
8999-XXGNS,Other
9540-JYROE,Competitor
6754-WKSHP,Competitor
1017-FBQMM,Competitor
1370-GGAWX,Competitor
6928-ONTRW,Competitor
4098-NAUKP,Competitor
8404-VLQFB,Competitor
0376-YMCJC,No Churn
6718-BDGHG,Competitor
1073-XXCZD,Other
9609-BENEA,Dissatisfaction
4366-CTOUZ,No Churn
2138-VFAPZ,No Churn
0479-HMSWA,Competitor
7450-NWRTR,No Churn
0749-IRGQE,Attitude
9170-CCKOU,No Churn
7750-EYXWZ,Attitude
9818-XQCUV,No Churn
0899-LIIBW,No Churn
7609-YBPXG,Competitor
1047-RNXZV,Attitude
5614-DNZCE,Competitor
7661-CPURM,No Churn
3594-KADLU,No Churn
2550-AEVRU,Competitor
1478-VPOAD,Competitor
2676-ISHSF,Competitor
7359-SSBJK,Competitor
4195-SMMNX,Competitor
5197-PYEPU,Competitor
8659-IOOPU,Other
0420-TXVSG,Competitor
3500-NSDOA,Competitor
9102-OXKFY,Competitor
4349-GFQHK,No Churn
1989-PRJHP,No Churn
7951-QKZPL,No Churn
4531-AUZNK,No Churn
9361-YNQWJ,No Churn
4986-MXSFP,No Churn
3422-WJOYD,Competitor
8791-GFXLZ,No Churn
0383-CLDDA,No Churn
6024-RUGGH,No Churn
3733-UOCWF,No Churn
7207-RMRDB,Other
2424-WVHPL,Competitor
7833-PKIHD,Competitor
5915-ANOEI,Competitor
6064-PUPMC,Competitor
8735-IJJEG,No Churn
4342-HFXWS,Competitor
9402-ORRAH,Competitor
4654-ULTTN,No Churn
1866-NXPSP,Competitor
7394-FKDNK,Attitude
3572-UOLYZ,No Churn
2135-DQWAQ,Other
8402-OOOHJ,Price
4854-SSLTN,No Churn
1498-NHTLT,No Churn
5003-XZWWO,No Churn
9574-RKJIF,No Churn
7108-DGVUU,No Churn
5590-ZSKRV,Price
5020-ZSTTY,No Churn
8883-ANODQ,Other
5353-WILCI,No Churn
1768-HNVGJ,No Churn
1023-BQXZE,Other
7596-IIWYC,Competitor
7328-OWMOM,No Churn
0471-LVHGK,No Churn
5914-XRFQB,Dissatisfaction
5226-NOZFC,No Churn
2237-ZFSMY,No Churn
4078-SAYYN,Competitor
2884-GBPFB,Competitor
6778-YSNIH,No Churn
9298-WGMRW,No Churn
7196-LIWRH,Competitor
4355-CVPVS,Attitude
1545-ACTAS,No Churn
8883-GRDWQ,Competitor
0835-DUUIQ,No Churn
1657-DYMBM,Competitor
0178-CIIKR,No Churn
1618-CFHME,Attitude
5027-QPKTE,No Churn
5619-XZZKR,No Churn
1580-BMCMR,No Churn
6674-KVJHG,Competitor
6682-QJDGB,Competitor
3948-FVVRP,No Churn
1090-ESELR,Attitude
5286-YHCVC,Competitor
0164-APGRB,Competitor
6087-YPWHO,No Churn
3665-JATSN,No Churn
4958-GZWIY,Competitor
3950-VPYJB,Competitor
4282-MSACW,Competitor
7161-DFHUF,No Churn
8395-ETZKQ,No Churn
0274-JKUJR,No Churn
1121-QSIVB,No Churn
4660-IRIBM,No Churn
2516-VQRRV,No Churn
4937-QPZPO,No Churn
7560-QJAVJ,No Churn
6569-KTMDU,No Churn
4163-KIUHY,Competitor
3126-WQMGH,Attitude
3865-QBWSJ,Price
4983-CLMLV,No Churn
2612-PHGOX,Attitude
5886-VLQVU,No Churn
1970-KKFWL,Competitor
9621-OUPYD,No Churn
7134-MJPDY,Competitor
1338-CECEE,No Churn
8111-BKVDS,No Churn
8819-IMISP,Competitor
4525-VZCZG,No Churn
5244-IRFIH,Competitor
6633-SYEUS,No Churn
4847-QNOKA,No Churn
2868-SNELZ,Attitude
7568-PODML,No Churn
7801-KICAO,Competitor
9693-XMUOB,Competitor
2027-DNKIV,Competitor
0584-BJQGZ,Competitor
6656-JWRQX,No Churn
9513-DXHDA,No Churn
3178-CIFOT,Competitor
5849-ASHZJ,Competitor
7608-RGIRO,Competitor
5186-PEIZU,Competitor
1561-BWHIN,Competitor
7279-BUYWN,Other
5084-OOVCJ,Competitor
4304-XUMGI,Competitor
1853-ARAAQ,No Churn
6543-JXSOO,No Churn
5014-GSOUQ,No Churn
0541-FITGH,No Churn
6133-OZILE,No Churn
4210-QFJMF,No Churn
9142-XMYJH,No Churn
0196-JTUQI,Competitor
4154-AQUGT,Price
0581-MDMPW,Competitor
1297-VQDRP,No Churn
6631-HMANX,No Churn
7248-VZQLC,Competitor
4316-XCSLJ,Competitor
5668-MEISB,Competitor
4785-FCIFB,Other
6583-QGCSI,Competitor
2430-USGXP,Competitor
5681-LLOEI,Competitor
2192-OZITF,No Churn
5766-FTRTS,No Churn
7398-LXGYX,Competitor
7903-CMPEY,No Churn
7594-LZNWR,Competitor
4629-NRXKX,Competitor
2325-WINES,No Churn
9122-UMROB,Attitude
5537-UXXVS,No Churn
0661-KBKPA,Attitude
9640-ZSLDC,No Churn
7658-UYUQS,No Churn
1544-JJMYL,Attitude
9143-CANJF,Price
7945-HLKEA,No Churn
5804-JMYIO,No Churn
6178-KFNHS,Competitor
5616-PRTNT,No Churn
9728-FTTVZ,No Churn
0480-BIXDE,Attitude
1704-NRWYE,No Churn
3733-ZEECP,Dissatisfaction
5522-JBWMO,No Churn
6797-UCJHZ,Attitude
4425-OWHWB,No Churn
9206-GVPEQ,No Churn
6979-TNDEU,Competitor
9972-VAFJJ,Attitude
3254-YRILK,Competitor
8821-KVZKQ,Other
6734-CKRSM,Competitor
4009-ALQFH,Competitor
2575-GFSOE,Competitor
0100-DUVFC,No Churn
2455-USLMV,Attitude
2075-PUEPR,Attitude
7115-IRDHS,No Churn
0096-FCPUF,No Churn
4450-YOOHP,Competitor
7225-CBZPL,No Churn
9397-TZSHA,No Churn
6077-BDPXA,Attitude
4821-WQOYN,Attitude
4751-ERMAN,Competitor
0093-EXYQL,No Churn
0269-XFESX,No Churn
1755-RMCXH,No Churn
8929-KSWIH,No Churn
0282-NVSJS,Attitude
3655-SNQYZ,Competitor
0327-WFZSY,Competitor
3466-WAESX,No Churn
5192-EBGOV,No Churn
4816-LXZYW,Competitor
1154-HYWWO,Competitor
2050-ONYDQ,No Churn
3411-WLRSQ,Competitor
1950-KSVVJ,Attitude
1335-MXCSE,Competitor
7517-SAWMO,No Churn
3850-OKINF,No Churn
8024-XNAFQ,Dissatisfaction
3585-ISXZP,No Churn
2863-IMQDR,No Churn
8149-RSOUN,No Churn
6179-GJPSO,No Churn
2777-PHDEI,Price
6901-GOGZG,Competitor
3134-DSHVC,Other
5649-ANRML,No Churn
8979-CAMGB,No Churn
0774-IFUVM,Competitor
9948-YPTDG,Competitor
7941-RCJOW,Other
3099-OONVS,Attitude
8515-OCTJS,No Churn
2821-WARNZ,No Churn
6897-UUBNU,Competitor
7852-LECYP,Competitor
8512-WIWYV,No Churn
8610-WFCJF,No Churn
6543-XRMYR,No Churn
1352-VHKAJ,No Churn
3509-GWQGF,No Churn
6308-CQRBU,Competitor
1834-WULEG,No Churn
0594-UFTUL,Competitor
0488-GSLFR,Price
4077-HWUYD,No Churn
3956-MGXOG,No Churn
7816-VGHTO,Competitor
8564-LDKFL,Dissatisfaction
5808-TOTXO,Dissatisfaction
2710-WYVXG,No Churn
7233-DRTRF,No Churn
2982-IHMFT,Dissatisfaction
5673-TIYIB,No Churn
6543-CPZMK,No Churn
3701-SFMUH,No Churn
8628-MFKAX,No Churn
4032-RMHCI,No Churn
6563-VNPMN,Competitor
1891-FZYSA,No Churn
9046-JBFWA,No Churn
4226-KKDON,Competitor
0623-GDISB,No Churn
6439-LAJXL,No Churn
2379-ENZGV,No Churn
4124-MMETB,Other
2990-IAJSV,No Churn
8120-JDCAM,No Churn
1422-DGUBX,Dissatisfaction
9101-BWFSS,Price
1241-EZFMJ,Competitor
2302-OUZXB,Dissatisfaction
7153-OANIO,No Churn
9391-DXGGG,No Churn
4080-IIARD,No Churn
8835-VSDSE,No Churn
9696-RMYBA,Competitor
8402-EIVQS,Dissatisfaction
0310-SUCIN,Price
9626-VFRGG,Competitor
7883-ROJOC,Competitor
6603-YRDCJ,Competitor
9239-GZHZE,No Churn
4717-GHADL,No Churn
1016-DJTSV,Price
0704-VCUMB,No Churn
2612-RANWT,No Churn
1493-AMTIE,No Churn
7270-BDIOA,Other
5202-IVJNU,Dissatisfaction
5062-CJJKH,Dissatisfaction
7537-RBWEA,No Churn
2580-ATZSQ,No Churn
6645-MXQJT,Competitor
7916-VCCPB,Competitor
8212-DJRCH,Competitor
3866-MDTUB,Competitor
0746-JTRFU,Competitor
3680-CTHUH,Competitor
7596-LDUXP,Competitor
8205-VSLRB,Competitor
3352-ALMCK,No Churn
9979-RGMZT,No Churn
6711-VTNRE,Competitor
8086-OVPWV,No Churn
6922-NCEDI,Other
6968-MHOMU,Competitor
0582-AVCLN,Price
4694-PHWFW,Attitude
6169-PPETC,No Churn
3349-ANQNH,No Churn
5884-FBCTL,Dissatisfaction
7330-WZLNC,No Churn
5271-YNWVR,No Churn
2890-WFBHU,No Churn
2675-DHUTR,No Churn
8200-KLNYW,Price
5843-TTHGI,Attitude
1231-YNDEK,Dissatisfaction
3729-OWRVL,Price
0094-OIFMO,Other
3323-CPBWR,No Churn
2519-TWKFS,No Churn
7596-ZYWBB,No Churn
5553-AOINX,Competitor
9129-UXERG,No Churn
6952-OMNWB,Competitor
9795-SHUHB,No Churn
3787-TRIAL,No Churn
0822-QGCXA,No Churn
4201-JMNGR,No Churn
1227-UDMZR,No Churn
6861-OKBCE,No Churn
8221-EQDGL,No Churn
4512-ZUIYL,No Churn
6689-TCZHQ,No Churn
8884-FEEWR,Price
4636-QRJKY,No Churn
5149-CUZUJ,No Churn
3804-RVTGV,No Churn
8755-OGKNA,Competitor
8265-HKSOW,No Churn
4683-WYDOU,Competitor
5501-TVMGM,Attitude
1910-FMXJM,Competitor
3669-OYSJI,No Churn
0411-EZJZE,No Churn
7278-CKDNC,Competitor
5970-GHJAW,No Churn
3211-AAPKX,Competitor
6937-GCDGQ,Attitude
7439-DKZTW,Attitude
7241-AJHFS,Attitude
2346-CZYIL,No Churn
5543-QDCRY,No Churn
1635-HDGFT,No Churn
1064-FBXNK,No Churn
3976-NLDEZ,Price
6300-BWMJX,No Churn
9300-AGZNL,No Churn
5480-TBGPH,Other
3181-MIZBN,Price
3096-WPXBT,No Churn
6696-YDAYZ,No Churn
3523-BRGUW,Attitude
0019-GFNTW,Dissatisfaction
6439-PKTRR,No Churn
1573-LGXBA,No Churn
3143-ILDAL,Attitude
8735-SDUFN,No Churn
8393-JMVMB,No Churn
0621-CXBKL,Other
7244-KXYZN,No Churn
4598-ZADCK,Competitor
3315-TOTBP,No Churn
7531-GQHME,No Churn
5449-FIBXJ,No Churn
0214-JHPFW,Price
1304-SEGFY,No Churn
3481-JHUZH,Competitor
4090-KPJIP,Attitude
5566-SOEZD,No Churn
0997-YTLNY,No Churn
6609-MXJHJ,Competitor
6712-OAWRH,No Churn
2674-MIAHT,Competitor
1952-DVVSW,Dissatisfaction
9451-LPGOO,No Churn
4018-KJYUY,No Churn
8469-SNFFH,No Churn
9084-OAYKL,No Churn
5236-XMZJY,No Churn
2007-QVGAW,Price
7326-RIGQZ,Price
2930-UOTMB,No Churn
2696-NARTR,Attitude
2257-BOVXD,Price
7562-GSUHK,No Churn
1697-NVVGY,Competitor
1897-RCFUM,Attitude
7159-FVYPK,No Churn
7190-XHTWJ,No Churn
3727-OVPRY,No Churn
8152-UOBNY,No Churn
4816-OKWNX,Competitor
5574-NXZIU,No Churn
3726-TBHQT,No Churn
0932-YIXYU,Dissatisfaction
0924-BJCRC,No Churn
6683-VLCTZ,No Churn
6259-WJQLC,No Churn
9481-IEBZY,No Churn
3340-QBBFM,No Churn
8865-TNMNX,Competitor
6419-ZTTLE,No Churn
2251-PYLPB,No Churn
6214-EDAKZ,Competitor
3580-GICBM,Dissatisfaction
6769-DCQLI,No Churn
9992-RRAMN,No Churn
8559-WNQZS,Competitor
0402-CQAJN,Dissatisfaction
7421-ZLUPA,No Churn
6048-QBXKL,Competitor
6435-VWCCY,No Churn
7094-MSZAO,No Churn
4378-BZYFP,Price
7089-XXAYG,No Churn
1400-MMYXY,Price
2359-KMGLI,Dissatisfaction
0795-GMVQO,Other
0611-DFXKO,Other
1084-MNSMJ,No Churn
9821-POOTN,Attitude
1735-XMJVH,No Churn
3410-YOQBQ,No Churn
7682-AZNDK,Attitude
2432-TFSMK,No Churn
6124-ACRHJ,Competitor
9647-ERGBE,No Churn
1763-KUAAW,Dissatisfaction
6250-CGGUN,No Churn
5729-KLZAR,No Churn
6413-XKKPU,Attitude
3298-QEICA,No Churn
2990-HWIML,No Churn
5693-PIPCS,Competitor
5906-BFOZT,No Churn
2750-BJLSB,No Churn
7966-YOTQW,Competitor
3961-SXAXY,No Churn
6576-FBXOJ,No Churn
1576-PFZIW,No Churn
9103-TCIHJ,Other
1596-OQSPS,No Churn
6650-VJONK,Attitude
4855-SNKMY,No Churn
9207-ZPANB,No Churn
2303-PJYHN,No Churn
5839-SUYVZ,Price
8318-LCNBW,No Churn
3055-MJDSB,Price
5201-CBWYG,No Churn
3239-TPHPZ,No Churn
0187-QSXOE,No Churn
6711-FLDFB,No Churn
7869-ZYDST,No Churn
8073-IJDCM,Other
4111-BNXIF,No Churn
0732-OCQOC,Attitude
2789-HQBOU,Competitor
3170-NMYVV,Competitor
3006-XIMLN,Price
8915-NNTRC,Competitor
6797-LNAQX,No Churn
5762-TJXGK,No Churn
8410-BGQXN,Attitude
7233-IOQNP,No Churn
8473-VUVJN,Competitor
3489-VSFRD,Competitor
4285-GYRQC,Competitor
8044-BGWPI,Competitor
7030-NJVDP,Competitor
7446-KQISO,Competitor
0617-FHSGK,Competitor
6789-HJBWG,Competitor
6349-JDHQP,Competitor
7021-XSNYE,Other
7184-LRUUR,Competitor
7787-BNTZM,Competitor
1658-TJVOA,Competitor
4452-ROHMO,Competitor
0239-OXEXL,Competitor
8782-LKFPK,Competitor
9127-FHJBZ,Competitor
9512-PHSMG,Competitor
9102-IAYHT,Competitor
6188-UXBBR,Competitor
2011-TRQYE,No Churn
8593-WHYHV,Other
5044-LRQAQ,Other
8634-MPHTR,No Churn
6728-VOIFY,Other
3199-XGZCY,Price
6173-GOLSU,Dissatisfaction
8190-ZTQFB,No Churn
3589-PPVKW,Competitor
2957-JIRMN,Attitude
9644-UMGQA,No Churn
9985-MWVIX,No Churn
5018-HEKFO,Competitor
4189-NAKJS,Attitude
8414-MYSHR,Other
7876-BEUTG,No Churn
6147-CBCRA,Competitor
0487-VVUVK,No Churn
1009-IRMNA,No Churn
6016-LVTJQ,No Churn
3920-HIHMQ,Attitude
8992-CEUEN,Dissatisfaction
3757-NJYBX,No Churn
1744-JHKYS,Competitor
5626-MGTUK,No Churn
7088-FBAWU,Attitude
1862-SKORY,Competitor
1891-QRQSA,Attitude
2097-YVPKN,No Churn
9412-GHEEC,Attitude
6960-HVYXR,No Churn
9470-YFUYI,No Churn
9839-ETQOE,Competitor
9134-WYRVP,Competitor
3164-YAXFY,Attitude
5756-OZRIO,Attitude
7905-NJMXS,No Churn
0496-AHOOK,Competitor
9702-AIUJO,No Churn
8619-IJNDK,No Churn
9357-UJRUN,Attitude
2229-DPMBI,No Churn
2002-MZHWP,Attitude
7139-JZFVG,No Churn
8660-BUETV,Attitude
2026-TGDHM,No Churn
7617-EYGLW,No Churn
2634-HCZGT,No Churn
2887-JPYLU,No Churn
8784-CGILN,No Churn
2245-ADZFJ,No Churn
1539-LNKHM,Competitor
2012-NWRPA,Competitor
7993-NQLJE,Competitor
5651-CRHKQ,No Churn
4872-JCVCA,No Churn
4573-JKNAE,No Churn
9629-NHXFW,Competitor
6862-CQUMB,Attitude
1971-DTCZB,Competitor
1171-TYKUR,Dissatisfaction
9184-GALIL,No Churn
1060-ENTOF,Competitor
3398-ZOUAA,No Churn
5133-POWUA,Other
9658-WYUFB,No Churn
5959-BELXA,No Churn
4080-OGPJL,No Churn
0295-QVKPB,Competitor
7989-CHGTL,Price
9054-FOWNV,Other
4628-CTTLA,No Churn
1790-NESIO,Other
8739-QOTTN,Attitude
6358-LYNGM,Competitor
4909-JOUPP,No Churn
7841-TZDMQ,No Churn
6229-LSCKB,No Churn
6953-PBDIN,Competitor
5917-RYRMG,No Churn
3756-VNWDH,Competitor
8532-UEFWH,No Churn
8414-OOEEL,No Churn
6741-QRLUP,Dissatisfaction
4625-EWPTF,No Churn
6475-VHUIZ,Competitor
4320-QMLLA,No Churn
0699-NDKJM,No Churn
2040-VZIKE,No Churn
0756-MPZRL,No Churn
6036-TTFYU,No Churn
8229-MYEJZ,No Churn
7341-LXCAF,No Churn
3372-CDXFJ,No Churn
9013-AQORL,No Churn
0366-NQSHS,Competitor
5902-WBLSE,No Churn
3007-FDPEA,No Churn
2023-VQFDL,Competitor
0040-HALCW,Attitude
2252-ISRNH,No Churn
2589-AYCRP,Competitor
9945-PSVIP,Price
5533-RJFTJ,No Churn
6161-UUUTA,No Churn
3521-SYVOR,No Churn
1195-OIYEJ,No Churn
3174-AKMAS,Price
2853-CWQFQ,No Churn
5862-BRIXZ,No Churn
3545-CNWRG,Price
4718-DHSMV,No Churn
9103-CXVOK,Dissatisfaction
4826-XTSOH,No Churn
9350-VLHMB,No Churn
9108-EQPNQ,No Churn
5146-CBVOE,No Churn
3023-GFLBR,Competitor
9603-OAIHC,Attitude
7780-OTDSO,No Churn
3996-ZNWYK,No Churn
6286-ZHAOK,Price
2984-AFWNC,No Churn
4830-FAXFM,No Churn
5364-EVNIB,No Churn
0958-YHXGP,Dissatisfaction
7398-SKNQZ,Attitude
5380-XPJNZ,No Churn
9933-QRGTX,Other
2080-SRCDE,Attitude
4801-KFYKL,No Churn
4859-ZSRDZ,No Churn
2292-XQWSV,No Churn
0491-KAPQG,No Churn
6917-YACBP,No Churn
1502-XFCVR,No Churn
4927-WWOOZ,Competitor
7633-MVPUY,No Churn
9150-KPBJQ,Attitude
6352-TWCAU,No Churn
3617-XLSGQ,No Churn
1024-GUALD,No Churn
0565-JUPYD,No Churn
9906-NHHVC,No Churn
1734-ZMNTZ,Dissatisfaction
8565-CLBZW,No Churn
2996-XAUVF,No Churn
0221-WMXNQ,No Churn
1955-IBMMB,No Churn
2969-WGHQO,No Churn
9356-AXGMP,No Churn
9625-QNLUX,Competitor
2380-DAMQP,No Churn
1803-BGNBD,No Churn
0141-YEAYS,No Churn
9796-MVYXX,No Churn
0056-EPFBG,No Churn
8590-YFFQO,No Churn
8646-JCOMS,Attitude
6352-GIGGQ,No Churn
8819-WFGGJ,No Churn
5876-QMYLD,No Churn
0887-HJGAR,No Churn
5204-HMGYF,No Churn
1642-HMARX,Competitor
7295-JOMMD,No Churn
9894-QMIMJ,No Churn
6168-WFVVF,No Churn
0634-SZPQA,No Churn
8266-VBFQL,No Churn
0564-JJHGS,No Churn
5778-BVOFB,Attitude
7369-TRPFD,No Churn
9746-YKGXB,Other
9026-LHEVG,No Churn
7771-ZONAT,No Churn
9297-EONCV,No Churn
7841-FCRQD,No Churn
5562-BETPV,No Churn
1626-ERCMM,No Churn
9305-CDSKC,No Churn
1722-LDZJS,No Churn
5627-TVBPP,No Churn
9927-DSWDF,Competitor
5519-NPHVG,No Churn
2703-AMTUL,No Churn
1534-OULXE,No Churn
7284-ZZLOH,No Churn
6702-OHFWR,No Churn
5275-SQEIZ,No Churn
4137-JOPHL,No Churn
8617-ENBDS,No Churn
3992-YWPKO,No Churn
6032-KRXXO,No Churn
9741-YLNTD,No Churn
0628-CNQRM,No Churn
6304-IJFSQ,No Churn
0516-OOHAR,No Churn
4130-MZLCC,No Churn
7112-OPOTK,No Churn
2043-WVTQJ,No Churn
7971-HLVXI,No Churn
8080-POTJR,No Churn
1964-SVLEA,No Churn
3003-CMDUU,No Churn
1599-MMYRQ,No Churn
9475-NNDGC,Price
2604-IJPDU,No Churn
5232-NXPAY,No Churn
0829-XXPLX,No Churn
2716-GFZOR,No Churn
1591-MQJTP,No Churn
6103-LIANB,No Churn
4081-DYXAV,No Churn
5982-PSMKW,No Churn
3923-CSIHK,No Churn
3399-BMLVW,No Churn
1319-YLZJG,No Churn
4385-ZKVNW,No Churn
8348-HFYIV,No Churn
2636-ALXXZ,No Churn
1820-TQVEV,No Churn
8464-EETCQ,No Churn
0722-TROQR,No Churn
4753-PADAS,No Churn
4919-MOAVT,No Churn
9547-ITEFG,No Churn
0970-QXPXW,No Churn
2108-GLPQB,No Churn
4656-CAURT,No Churn
7138-GIRSH,No Churn
8089-UZWLX,No Churn
3754-DXMRT,No Churn
5955-EPOAZ,No Churn
4013-TLDHQ,No Churn
7471-MQPOS,No Churn
1834-ABKHQ,No Churn
9185-TQCVP,No Churn
9269-CQOOL,No Churn
0206-OYVOC,No Churn
2160-GPFXD,No Churn
4396-KLSEH,No Churn
8317-BVKSO,Competitor
2626-URJFX,No Churn
6260-XLACS,No Churn
9081-WWXKP,No Churn
2533-TIBIX,No Churn
5173-WXOQV,No Churn
2332-EFBJY,Competitor
8727-JQFHV,No Churn
2139-FQHLM,No Churn
7786-WBJYI,No Churn
5131-PONJI,No Churn
5707-ZMDJP,No Churn
0963-ZBDRN,No Churn
4097-YODCF,No Churn
1334-FJSVR,No Churn
0122-OAHPZ,No Churn
6804-GDMOI,No Churn
0831-JNISG,Other
1251-KRREG,No Churn
2770-NSVDG,No Churn
9200-NLNPD,No Churn
2157-MXBJS,No Churn
7570-WELNY,No Churn
8133-ANHHJ,No Churn
8382-SHQEH,No Churn
0916-KNFAJ,No Churn
0742-NXBGR,Price
3859-CVCET,No Churn
0722-SVSFK,Attitude
7340-KEFQE,No Churn
3262-EIDHV,No Churn
1904-WAJAA,Dissatisfaction
5451-YHYPW,No Churn
6292-TOSSS,No Churn
6827-IEAUQ,No Churn
3946-MHCZW,No Churn
7409-JURKQ,No Churn
8481-YYXWG,No Churn
1089-HDMKP,No Churn
7785-RDVIG,No Churn
8824-RWFXJ,No Churn
9769-TSBZE,No Churn
5158-RIVOP,Dissatisfaction
7384-GHBPI,No Churn
8565-WUXZU,No Churn
1843-TLSGD,No Churn
3190-ITQXP,Other
7101-HRBLJ,Price
0708-SJDIS,No Churn
8070-AAWZP,No Churn
4482-FTFFX,No Churn
7580-UGXNC,No Churn
8429-XIBUM,No Churn
4926-UMJZD,No Churn
5494-WOZRZ,No Churn
0679-IDSTG,No Churn
2391-IPLOP,No Churn
2180-DXNEG,No Churn
4137-BTIKL,No Churn
2004-OCQXK,No Churn
6899-PPEEA,No Churn
0689-DSXGL,No Churn
1096-ADRUX,No Churn
1093-YSWCA,Dissatisfaction
6034-ZRYCV,No Churn
7277-OZCGZ,No Churn
5494-HECPR,No Churn
3014-WJKSM,Competitor
5294-DMSFH,No Churn
5948-UJZLF,No Churn
1764-VUUMT,Dissatisfaction
2195-ZRVAX,No Churn
2833-SLKDQ,No Churn
1754-GKYPY,No Churn
0278-YXOOG,Dissatisfaction
3082-WQRVY,No Churn
9668-PUGNU,No Churn
9251-WNSOD,No Churn
8961-QDZZJ,Price
5871-DGTXZ,No Churn
0328-GRPMV,No Churn
2129-ALKBS,No Churn
5898-IGSLP,No Churn
2969-QWUBZ,No Churn
3338-CVVEH,No Churn
3932-CMDTD,No Churn
9700-ZCLOT,No Churn
1725-IQNIY,No Churn
4931-TRZWN,No Churn
3249-ZPQRG,No Churn
2324-EFHVG,No Churn
5146-YYFRZ,No Churn
2400-XIWIO,Price
3445-HXXGF,No Churn
6035-RIIOM,No Churn
2256-YLYLP,No Churn
5360-LJCNJ,No Churn
9039-ZVJDC,No Churn
4238-HFHSN,No Churn
1716-LSAMB,No Churn
8148-WOCMK,No Churn
0723-DRCLG,No Churn
4184-VODJZ,No Churn
2371-JQHZZ,No Churn
7426-RHZGU,No Churn
0390-DCFDQ,No Churn
2924-KHUVI,No Churn
5176-LDKUH,No Churn
4523-WXCEF,No Churn
0674-GCDXG,Price
6583-KQJLK,No Churn
8495-PRWFH,No Churn
4690-PKDQG,No Churn
0654-PQKDW,No Churn
4807-IZYOZ,No Churn
3806-DXQOM,No Churn
8720-RQSBJ,Dissatisfaction
5777-KJIRB,No Churn
8690-UPCZI,No Churn
9419-IPPBE,No Churn
6142-VSJQO,Attitude
3594-IVHJZ,No Churn
9586-JGQKH,Competitor
3976-BWUCK,No Churn
6598-KELSS,No Churn
0602-DDUML,No Churn
8409-WQJUX,No Churn
2642-MAWLJ,No Churn
0916-QOFDP,No Churn
7579-KKLOE,Attitude
6394-HHHZM,No Churn
3027-YNWZU,No Churn
9848-JQJTX,No Churn
1170-SASML,No Churn
2294-SALNE,No Churn
5940-AHUHD,No Churn
2024-BASKD,Dissatisfaction
5734-EJKXG,No Churn
6176-YJWAS,Price
3620-MWJNE,No Churn
9928-BZVLZ,No Churn
9851-KIELU,No Churn
4423-JWZJN,Attitude
0023-XUOPT,No Churn
8819-ZBYNA,No Churn
1757-TCATG,No Churn
4597-ELFTS,No Churn
4203-QGNZA,No Churn
2654-VBVPB,No Churn
0902-XKXPN,No Churn
3508-VLHCZ,No Churn
2314-TNDJQ,No Churn
2739-CACDQ,No Churn
3716-BDVDB,No Churn
9661-JALZV,No Churn
9916-AYHTC,No Churn
0577-WHMEV,No Churn
3870-SPZSI,Competitor
9891-NQDBD,No Churn
2748-MYRVK,No Churn
1209-VFFOC,No Churn
0812-WUPTB,No Churn
8853-TZDGH,No Churn
7526-IVLYU,No Churn
9788-HNGUT,No Churn
7005-CCBKV,No Churn
7693-LCKZL,No Churn
1357-BIJKI,No Churn
3190-XFANI,No Churn
5857-XRECV,No Churn
0748-RDGGM,No Churn
2378-VTKDH,No Churn
6733-LRIZX,No Churn
1936-UAFEH,No Churn
2946-KIQSP,Dissatisfaction
1907-UBQFC,No Churn
5035-PGZXH,No Churn
1273-MTETI,No Churn
0943-ZQPXH,No Churn
1135-HIORI,No Churn
0080-OROZO,No Churn
1193-RTSLK,No Churn
7294-TMAOP,No Churn
3397-AVTKU,No Churn
4526-EXKKN,No Churn
0524-IAVZO,No Churn
8348-JLBUG,Other
5928-QLDHB,No Churn
5795-BKOYE,No Churn
7683-CBDKJ,No Churn
3705-PSNGL,No Churn
3170-GWYKC,No Churn
6351-SCJKT,No Churn
7879-CGSFV,Dissatisfaction
3097-FQTVJ,No Churn
0670-ANMUU,No Churn
5468-BPMMO,Competitor
7797-EJMDP,Competitor
0508-SQWPL,No Churn
1272-ILHFG,No Churn
8990-YOZLV,No Churn
8065-QBYTO,No Churn
1356-MKYSK,Competitor
1324-NLTJE,No Churn
8337-UPOAQ,Competitor
5789-LDFXO,Dissatisfaction
1125-SNVCK,Attitude
3644-QXEHN,No Churn
8329-GWVPJ,No Churn
5944-UGLLK,No Churn
2984-RGEYA,No Churn
8485-GJCDN,No Churn
6175-IRFIT,No Churn
0257-KXZGU,No Churn
1597-LHYNC,No Churn
7967-HYCDE,No Churn
3424-NMNBO,No Churn
2419-FSORS,No Churn
8048-DSDFQ,No Churn
1985-MBRYP,No Churn
1245-HARPS,Dissatisfaction
